Text,Name,Gender
"Now @FoxNews is playing Obama’s no crowd, fake speech for Biden, a man he could barely endorse because he couldn’t believe he won. Also, I PREPAID many Millions of Dollars in Taxes.",Donald Trump,Male
"In Lufkin, Texas — someone was stealing Trump signs, so an anonymous tree climber put up 30 of them throughout the community. Love it, thank you! #MAGA https://t.co/Ixx7iBxiYM",Donald Trump,Male
https://t.co/401tLM5v3f,Donald Trump,Male
https://t.co/x8OS4NpvHh,Donald Trump,Male
Joe Biden FAILED BADLY with the Swine Flu Epidemic. He knows nothing. All talk and no action!,Donald Trump,Male
"3 Points up in Michigan, 2 Points up in Wisconsin, 3 Points up in Pennsylvania. The Great Red Wave is forming, and getting ready to VOTE!",Donald Trump,Male
https://t.co/runkw7pxyv,Donald Trump,Male
"Just left the White House for the Great State of Tennessee! 
https://t.co/s2ScYMTN9l",Donald Trump,Male
"THANK YOU MICHIGAN!
https://t.co/GlYrV2xDOO",Donald Trump,Male
https://t.co/XyyGEL5MnG,Donald Trump,Male
https://t.co/BC2h4oZhQp,Donald Trump,Male
This election is a choice between a TRUMP RECOVERY or a BIDEN DEPRESSION. It’s a choice between a TRUMP BOOM or a BIDEN LOCKDOWN. It’s a choice between our plan to Kill the virus – or Biden’s plan to kill the American Dream! https://t.co/DreEqXJMNu,Donald Trump,Male
"Last night, we made history and confirmed Amy Coney Barrett to the United States Supreme Court! Justice Barrett will defend our rights, our liberties, and our God-Given FREEDOM! https://t.co/Wv6WVHovJG",Donald Trump,Male
https://t.co/sOxdRHa4el,Donald Trump,Male
"This Election Day, you must stop the Anti-American Radicals by delivering Joe Biden and the Far-Left a thundering defeat at the ballot box! Get out and VOTE! On November 3rd we must finish the job and Drain the Swamp once and for all!! #MAGA https://t.co/w1EHpIapxt",Donald Trump,Male
https://t.co/fm20Bkw1NJ,Donald Trump,Male
https://t.co/gsFSgh2KPc https://t.co/gs5RMGGhDR,Donald Trump,Male
"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MAGA 
https://t.co/3AnrRUPTtZ",Donald Trump,Male
"Just landed in Wisconsin and passed this great sign, thank you! See everyone soon!! #MAGA https://t.co/l2G8JCXnqz",Donald Trump,Male
"THANK YOU WISCONSIN!
https://t.co/MYxQShL5nm",Donald Trump,Male
"WISCONSIN—If I don’t sound like a typical Washington politician, it’s because I’m NOT a politician. If I don’t always play by the rules of the Washington Establishment, it’s because I was elected to fight for YOU, harder than anyone ever has before! #MAGA https://t.co/MdAhKWqo9H",Donald Trump,Male
https://t.co/xgVRpP2Tjc,Donald Trump,Male
https://t.co/Nd9RVXPp5p,Donald Trump,Male
"Joe Biden is a corrupt politician. He wants to send YOUR jobs to China, while his family rakes in millions from the Chinese Communist Party. If Biden wins, China will OWN the USA. When we win, YOU win, Wisconsin wins, and AMERICA wins! #VOTE",Donald Trump,Male
"Under my leadership, we achieved the most Secure Border in U.S. History! My opponent’s insane immigration plan completely eliminates U.S. borders by implementing nationwide catch-and-release. Joe Biden would make every community into a Sanctuary City for violent criminals. #VOTE",Donald Trump,Male
"Thank you Ted. They got caught cold, but this should never be allowed to happen to an incoming administration again - Spied on. Makes Watergate look like small potatoes! OBAMAGATE! https://t.co/it9tryS8sk",Donald Trump,Male
https://t.co/cVx8hPPTVd,Donald Trump,Male
"Thank you WISCONSIN, get out and VOTE! Together, we are going to MAKE AMERICA GREAT AGAIN!! https://t.co/SGEsnCDbVH",Donald Trump,Male
"On my way to Nebraska, after a great evening in Wisconsin with hardworking American Patriots! https://t.co/gsFSgh2KPc https://t.co/RKVwie1QT9",Donald Trump,Male
https://t.co/rEThigvI5W,Donald Trump,Male
https://t.co/FU5IncJ4VI,Donald Trump,Male
"THANK YOU NEBRASKA! 
https://t.co/k9DWvZO10b",Donald Trump,Male
"THANK YOU NEBRASKA! Get your friends, get your family, get your neighbors &amp; co-workers &amp; GET OUT AND VOTE! We didn’t come this far and fight this hard to surrender our Country back to the Corrupt Washington Swamp. On 11/3 we must finish the job &amp; Drain the Swamp once and for all! https://t.co/G8Oqvi5YSa",Donald Trump,Male
https://t.co/gsFSgh2KPc https://t.co/HoLVYSOU2I,Donald Trump,Male
https://t.co/gsFSgh2KPc https://t.co/IriTZzvGtY,Donald Trump,Male
https://t.co/YGnjje9G4P,Donald Trump,Male
"We are spending more in Florida, and we are winning big in Florida. Actually, we are winning big in many states as the Great Red Wave begins to form!",Donald Trump,Male
https://t.co/f1mqYvg6Fm,Donald Trump,Male
"I am pleased to inform you that, for the sake of accuracy in reporting, I am considering posting my interview with Lesley Stahl of 60 Minutes, PRIOR TO AIRTIME! This will be done so that everybody can get a glimpse of what a FAKE and BIASED interview is all about...",Donald Trump,Male
WISCONSIN! Early voting is now underway—let’s #MAGA! https://t.co/gsFSghkmdM,Donald Trump,Male
"“Stock Markets will hit new highs if President Trump wins.  Tremendous growth like never before. If Biden wins, it’s strangulation. Not good.” @SteveKalayjian @Varneyco",Donald Trump,Male
"To the great people of New York, California, and Illinois, your states are way too highly taxed, big crime, people fleeing, and just about every other problem you can have. VOTE TRUMP, I will turn them around for you, FAST!",Donald Trump,Male
"As a developer long ago, and continuing to this day, the politicians ran Chicago into the ground. I was able to make an appropriately great deal with the numerous lenders on a large and very beautiful tower. Doesn’t that make me a smart guy rather than a bad guy?",Donald Trump,Male
Thank you Charles. She will be a great one! https://t.co/T2UbLXtMmZ,Donald Trump,Male
"Covid, Covid, Covid is the unified chant of the Fake News Lamestream Media. They will talk about nothing else until November 4th., when the Election will be (hopefully!) over. Then the talk will be how low the death rate is, plenty of hospital rooms, &amp; many tests of young people.",Donald Trump,Male
"Incredible evening, incredible people. Love Nebraska, and there were plenty of great people from Iowa there also! $28 Billion for Farmers!!! https://t.co/S7tn3krGdz",Donald Trump,Male
"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MAGA 
https://t.co/3AnrRUPTtZ",Donald Trump,Male
"It’s amazing. Twitter refuses to allow the any mention of the Biden corruption story which was carried so well on @TuckerCarlson last night. It’s the biggest story and Big Tech, together with the Lamestream Media, isn’t allowing a word to be said about it.",Donald Trump,Male
https://t.co/YGAn4QULA4,Donald Trump,Male
"The USA doesn’t have Freedom of the Press, we have Suppression of the Story, or just plain Fake News. So much has been learned in the last two weeks about how corrupt our Media is, and now Big Tech, maybe even worse. Repeal Section 230!",Donald Trump,Male
Media and Big Tech are not covering Biden Corruption!,Donald Trump,Male
"Why isn’t Twitter trending Biden corruption? It’s the biggest, and most credible, story anywhere in the world. Fake Trending!!!",Donald Trump,Male
"THANK YOU ARIZONA! #MAGA 
https://t.co/QgUI58S4D3",Donald Trump,Male
"Proud citizens like you helped build this Country—and together, we are taking back our Country. We are returning power to YOU, the American People! Get out and VOTE — so we can MAKE AMERICA GREAT AGAIN! https://t.co/rjQcHUoaoT",Donald Trump,Male
"I’m NOT just running against Joe Biden—I’m running against the left-wing media, the Big Tech giants, and the wretched Washington Swamp. They have nothing but disdain for you and your values—get out and VOTE to #MAGA! https://t.co/ZYiv9biLvX",Donald Trump,Male
https://t.co/pcPu2cohJI,Donald Trump,Male
https://t.co/1BHWlr9tJx,Donald Trump,Male
"Thank you @RSBNetwork! #MAGA 
https://t.co/iHlBpNDgkQ",Donald Trump,Male
....associated with this FRAUD on the American people!,Donald Trump,Male
https://t.co/OzYzLQ2FQp,Donald Trump,Male
Sleepy Joe thought this was OK. Not me! https://t.co/VgIlA4fJKF,Donald Trump,Male
"Who is Miles Taylor? Said he was “anonymous”, but I don’t know him - never even heard of him. Just another @nytimes SCAM - he worked in conjunction with them. Also worked for Big Tech’s @Google. Now works for Fake News @CNN. They should fire, shame, and punish everybody....",Donald Trump,Male
"Thank you Goodyear, Arizona! Get out and VOTE — Together, we are going to MAKE AMERICA GREAT AGAIN! https://t.co/r7mVXvoFD2",Donald Trump,Male
https://t.co/UwyDwoDQgp,Donald Trump,Male
"I am proud to announce $2 million for the @Sept11Memorial in NYC! This special site ensures that the memory of the nearly 3,000 people killed in the terror attacks of September 11, 2001, as well as those lost in the World Trade Center bombing in 1993, will never be forgotten!",Donald Trump,Male
"We will end surprise medical billing, require price transparency, lower drug prices even more, protect Social Security and Medicare, and we will ALWAYS protect patients with pre-existing conditions! https://t.co/0otWkqA1wC",Donald Trump,Male
Great to be with our wonderful Men and Women of the @SecretService. What a job they are doing! https://t.co/QEBvy1JdUp,Donald Trump,Male
"Nobody fights harder for Montana than @SteveDaines. Steve is a close friend of mine, a STRONG Conservative, and a tremendous supporter of our #MAGA Agenda. He is strong on Crime &amp; Borders, GREAT for our Military &amp; Vets, &amp; will protect your #2A. Steve has my Complete Endorsement!",Donald Trump,Male
On my way to the Great State of South Carolina. See everyone soon! #MAGA #KAG https://t.co/cjzElGNyDN,Donald Trump,Male
https://t.co/L00A2IM766,Donald Trump,Male
"The Democrats, together with the corrupt Fake News Media, have launched a massive Disinformation Campaign the likes of which has never been seen before. They will say anything, like their recent lies about me and the Military, and hope that it sticks... But #MAGA gets it!",Donald Trump,Male
https://t.co/REhbRVEcC0,Donald Trump,Male
https://t.co/6Bww8zo4bk,Donald Trump,Male
"If you vote for Biden, your kids will not be in school, there will be no graduations, no weddings, no Thanksgiving, no Christmas, and no Fourth of July! https://t.co/Pjyd8TGXME",Donald Trump,Male
https://t.co/Jp8KzeM9bK,Donald Trump,Male
USA! https://t.co/p6LrDNkSB9,Donald Trump,Male
"A vote for Joe Biden is a vote for the biggest TAX HIKE in history, crushing regulations, slashing Medicare and Social Security, and abolishing American Energy. A vote for Biden is a vote for open borders, offshoring jobs, shredding the Second Amendment...https://t.co/lrveykMf4R",Donald Trump,Male
Congratulations to Sleepy Joe Biden!,Donald Trump,Male
"Congressman @DaveJoyceOH14 is a tremendous fighter for the Great State of Ohio! He is Tough on Crime, our Border, Second Amendment, and helps us Combat Illegal Drugs! David has my Complete and Total Endorsement! https://t.co/ODAEpPur3W",Donald Trump,Male
"Why isn’t Biden corruption trending number one on Twitter? Biggest world story, and nowhere to be found. There is no”trend”, only negative stories that Twitter wants to put up. Disgraceful! Section 230",Donald Trump,Male
https://t.co/4LTWLgbmsf,Donald Trump,Male
"Coronavirus: In addition to screening travelers “prior to boarding” from certain designated high risk countries, or areas within those countries, they will also be screened when they arrive in America. Thank you! @VP @SecAzar @CDCgov @CDCDirector",Donald Trump,Male
https://t.co/gsFSgh2KPc https://t.co/j7Z5jC05wP,Donald Trump,Male
https://t.co/X6ra8feSo7,Donald Trump,Male
"Mini Mike Bloomberg didn’t bring NYC back, as he said in his fake ad. It was @RudyGiuliani who brought NYC back and who also, with his endorsement, got Mini Mike elected (with barely a thank you). A boring mayor who the people couldn’t stand!",Donald Trump,Male
https://t.co/EnQz4Enzd6,Donald Trump,Male
"Jack, this is a Great Honor. Thank you! https://t.co/60WWISm5hs",Donald Trump,Male
https://t.co/gsFSgh2KPc,Donald Trump,Male
"Just spoke to my friend, President Joko Widodo of the Republic of Indonesia. Asking for Ventilators, which we will provide. Great cooperation between us!",Donald Trump,Male
"Maria is badly needed in Washington. She is an outstanding person who truly loves her Country and her State. Her opponent, @DonnaShalala, is a political hack who is a puppet of Nancy Pelosi. She does nothing for Florida. Maria has my Complete &amp; Total Endorsement! https://t.co/4GumAgOA3J",Donald Trump,Male
"Hurricane Laura is a very dangerous and rapidly intensifying hurricane. My Administration remains fully engaged with state &amp; local emergency managers to continue preparing and assisting the great people Texas, Louisiana, and Arkansas. Listen to local officials. We are with you! https://t.co/x0JoijLUpb",Donald Trump,Male
MAKE AMERICA GREAT AGAIN!,Donald Trump,Male
https://t.co/G0jJ6gfifS,Donald Trump,Male
"Thank you for the good reviews and comments on my interview with Chris Wallace of @FoxNews. We may have set a record for doing such an interview in the heat. It was 100 degrees, making things very interesting!",Donald Trump,Male
https://t.co/Cosg12sHW0,Donald Trump,Male
https://t.co/VHNdE0OLaV,Donald Trump,Male
https://t.co/raNjVHaCOE,Donald Trump,Male
https://t.co/mnL4DgfHw5,Donald Trump,Male
"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump https://t.co/RXrpKhdPb1 via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",Donald Trump,Male
https://t.co/2XBeFS5lbz,Donald Trump,Male
THESE NUMBERS ARE INCREDIBLE! @MariaBartiromo,Donald Trump,Male
"Hope Hicks, who has been working so hard without even taking a small break, has just tested positive for Covid 19. Terrible! The First Lady and I are waiting for our test results. In the meantime, we will begin our quarantine process!",Donald Trump,Male
https://t.co/gsFSghkmdM https://t.co/Mu6grSAmV9,Donald Trump,Male
"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MAGA
https://t.co/3AnrRV7uSz",Donald Trump,Male
https://t.co/fzOF42hQIp,Donald Trump,Male
".@CNN IS FAKE NEWS, and all smart people know that! https://t.co/fqykkHxmx5",Donald Trump,Male
https://t.co/lrg4czwoGs,Donald Trump,Male
This is an AMAZING JOBS REPORT! Edward Lawrence @FoxNews,Donald Trump,Male
